debu total,tanggal,hari angka,hari,pukul
40.3,2014-12-20 17:00:00,5,Sabtu,17
42.9,2014-12-20 18:00:00,5,Sabtu,18
44.0,2014-12-20 19:00:00,5,Sabtu,19
36.6,2014-12-20 20:00:00,5,Sabtu,20
36.599999999999994,2014-12-20 21:00:00,5,Sabtu,21
31.6,2014-12-20 22:00:00,5,Sabtu,22
29.200000000000003,2014-12-20 23:00:00,5,Sabtu,23
30.6,2014-12-21 00:00:00,6,Minggu,0
25.799999999999997,2014-12-21 01:00:00,6,Minggu,1
23.7,2014-12-21 02:00:00,6,Minggu,2
23.7,2014-12-21 03:00:00,6,Minggu,3
25.4,2014-12-21 04:00:00,6,Minggu,4
23.4,2014-12-21 05:00:00,6,Minggu,5
22.9,2014-12-21 06:00:00,6,Minggu,6
25.8,2014-12-21 07:00:00,6,Minggu,7
25.4,2014-12-21 08:00:00,6,Minggu,8
36.6,2014-12-21 09:00:00,6,Minggu,9
44.9,2014-12-21 10:00:00,6,Minggu,10
59.300000000000004,2014-12-21 11:00:00,6,Minggu,11
45.3,2014-12-21 12:00:00,6,Minggu,12
46.6,2014-12-21 13:00:00,6,Minggu,13
59.9,2014-12-21 14:00:00,6,Minggu,14
61.2,2014-12-21 15:00:00,6,Minggu,15
60.0,2014-12-21 16:00:00,6,Minggu,16
68.5,2014-12-21 17:00:00,6,Minggu,17
76.2,2014-12-21 18:00:00,6,Minggu,18
88.2,2014-12-21 19:00:00,6,Minggu,19
113.4,2014-12-21 20:00:00,6,Minggu,20
115.60000000000001,2014-12-21 21:00:00,6,Minggu,21
134.3,2014-12-21 22:00:00,6,Minggu,22
135.8,2014-12-21 23:00:00,6,Minggu,23
151.2,2014-12-22 00:00:00,0,Senin,0
155.9,2014-12-22 01:00:00,0,Senin,1
165.7,2014-12-22 02:00:00,0,Senin,2
165.9,2014-12-22 03:00:00,0,Senin,3
167.7,2014-12-22 04:00:00,0,Senin,4
173.8,2014-12-22 05:00:00,0,Senin,5
176.6,2014-12-22 06:00:00,0,Senin,6
194.39999999999998,2014-12-22 07:00:00,0,Senin,7
184.39999999999998,2014-12-22 08:00:00,0,Senin,8
190.3,2014-12-22 09:00:00,0,Senin,9
189.6,2014-12-22 10:00:00,0,Senin,10
126.2,2014-12-22 11:00:00,0,Senin,11
96.4,2014-12-22 12:00:00,0,Senin,12
137.0,2014-12-22 13:00:00,0,Senin,13
121.1,2014-12-22 14:00:00,0,Senin,14
121.60000000000001,2014-12-22 15:00:00,0,Senin,15
95.1,2014-12-22 16:00:00,0,Senin,16
117.6,2014-12-22 17:00:00,0,Senin,17
161.60000000000002,2014-12-22 18:00:00,0,Senin,18
206.5,2014-12-22 19:00:00,0,Senin,19
224.8,2014-12-22 20:00:00,0,Senin,20
235.29999999999998,2014-12-22 21:00:00,0,Senin,21
226.2,2014-12-22 22:00:00,0,Senin,22
222.70000000000002,2014-12-22 23:00:00,0,Senin,23
210.5,2014-12-23 00:00:00,1,Selasa,0
207.2,2014-12-23 01:00:00,1,Selasa,1
237.6,2014-12-23 02:00:00,1,Selasa,2
230.89999999999998,2014-12-23 03:00:00,1,Selasa,3
209.7,2014-12-23 04:00:00,1,Selasa,4
187.7,2014-12-23 05:00:00,1,Selasa,5
148.4,2014-12-23 06:00:00,1,Selasa,6
137.8,2014-12-23 07:00:00,1,Selasa,7
158.9,2014-12-23 08:00:00,1,Selasa,8
187.7,2014-12-23 09:00:00,1,Selasa,9
173.1,2014-12-23 10:00:00,1,Selasa,10
185.7,2014-12-23 11:00:00,1,Selasa,11
171.2,2014-12-23 12:00:00,1,Selasa,12
154.6,2014-12-23 13:00:00,1,Selasa,13
148.3,2014-12-23 14:00:00,1,Selasa,14
122.7,2014-12-23 15:00:00,1,Selasa,15
120.80000000000001,2014-12-23 16:00:00,1,Selasa,16
117.6,2014-12-23 17:00:00,1,Selasa,17
190.10000000000002,2014-12-23 18:00:00,1,Selasa,18
248.5,2014-12-23 19:00:00,1,Selasa,19
244.0,2014-12-23 20:00:00,1,Selasa,20
128.5,2014-12-23 21:00:00,1,Selasa,21
75.8,2014-12-23 22:00:00,1,Selasa,22
65.8,2014-12-23 23:00:00,1,Selasa,23
61.7,2014-12-24 00:00:00,2,Rabu,0
46.7,2014-12-24 01:00:00,2,Rabu,1
46.1,2014-12-24 02:00:00,2,Rabu,2
47.1,2014-12-24 03:00:00,2,Rabu,3
46.7,2014-12-24 04:00:00,2,Rabu,4
42.8,2014-12-24 05:00:00,2,Rabu,5
42.5,2014-12-24 06:00:00,2,Rabu,6
44.900000000000006,2014-12-24 07:00:00,2,Rabu,7
46.8,2014-12-24 08:00:00,2,Rabu,8
51.4,2014-12-24 09:00:00,2,Rabu,9
54.6,2014-12-24 10:00:00,2,Rabu,10
45.0,2014-12-24 11:00:00,2,Rabu,11
41.5,2014-12-24 12:00:00,2,Rabu,12
40.3,2014-12-24 13:00:00,2,Rabu,13
38.9,2014-12-24 14:00:00,2,Rabu,14
43.2,2014-12-24 15:00:00,2,Rabu,15
43.5,2014-12-24 16:00:00,2,Rabu,16
41.9,2014-12-24 17:00:00,2,Rabu,17
48.9,2014-12-24 18:00:00,2,Rabu,18
50.7,2014-12-24 19:00:00,2,Rabu,19
46.7,2014-12-24 20:00:00,2,Rabu,20
46.400000000000006,2014-12-24 21:00:00,2,Rabu,21
47.0,2014-12-24 22:00:00,2,Rabu,22
52.7,2014-12-24 23:00:00,2,Rabu,23
67.6,2014-12-25 00:00:00,3,Kamis,0
70.4,2014-12-25 01:00:00,3,Kamis,1
70.0,2014-12-25 02:00:00,3,Kamis,2
62.8,2014-12-25 03:00:00,3,Kamis,3
54.099999999999994,2014-12-25 04:00:00,3,Kamis,4
42.4,2014-12-25 05:00:00,3,Kamis,5
39.0,2014-12-25 06:00:00,3,Kamis,6
38.7,2014-12-25 07:00:00,3,Kamis,7
46.900000000000006,2014-12-25 08:00:00,3,Kamis,8
49.8,2014-12-25 09:00:00,3,Kamis,9
57.1,2014-12-25 10:00:00,3,Kamis,10
54.3,2014-12-25 11:00:00,3,Kamis,11
39.6,2014-12-25 12:00:00,3,Kamis,12
30.2,2014-12-25 13:00:00,3,Kamis,13
32.1,2014-12-25 14:00:00,3,Kamis,14
32.5,2014-12-25 15:00:00,3,Kamis,15
35.2,2014-12-25 16:00:00,3,Kamis,16
46.9,2014-12-25 17:00:00,3,Kamis,17
79.4,2014-12-25 18:00:00,3,Kamis,18
117.30000000000001,2014-12-25 19:00:00,3,Kamis,19
120.0,2014-12-25 20:00:00,3,Kamis,20
148.8,2014-12-25 21:00:00,3,Kamis,21
147.0,2014-12-25 22:00:00,3,Kamis,22
162.3,2014-12-25 23:00:00,3,Kamis,23
150.6,2014-12-26 00:00:00,4,Jumat,0
158.8,2014-12-26 01:00:00,4,Jumat,1
173.6,2014-12-26 02:00:00,4,Jumat,2
204.8,2014-12-26 03:00:00,4,Jumat,3
227.1,2014-12-26 04:00:00,4,Jumat,4
220.39999999999998,2014-12-26 05:00:00,4,Jumat,5
190.39999999999998,2014-12-26 06:00:00,4,Jumat,6
179.39999999999998,2014-12-26 07:00:00,4,Jumat,7
164.8,2014-12-26 08:00:00,4,Jumat,8
165.8,2014-12-26 09:00:00,4,Jumat,9
185.0,2014-12-26 10:00:00,4,Jumat,10
193.6,2014-12-26 11:00:00,4,Jumat,11
192.0,2014-12-26 12:00:00,4,Jumat,12
199.9,2014-12-26 13:00:00,4,Jumat,13
208.89999999999998,2014-12-26 14:00:00,4,Jumat,14
236.89999999999998,2014-12-26 15:00:00,4,Jumat,15
272.3,2014-12-26 16:00:00,4,Jumat,16
302.1,2014-12-26 17:00:00,4,Jumat,17
319.70000000000005,2014-12-26 18:00:00,4,Jumat,18
342.1,2014-12-26 19:00:00,4,Jumat,19
349.7,2014-12-26 20:00:00,4,Jumat,20
342.3,2014-12-26 21:00:00,4,Jumat,21
335.70000000000005,2014-12-26 22:00:00,4,Jumat,22
309.4,2014-12-26 23:00:00,4,Jumat,23
307.5,2014-12-27 00:00:00,5,Sabtu,0
281.6,2014-12-27 01:00:00,5,Sabtu,1
273.6,2014-12-27 02:00:00,5,Sabtu,2
270.4,2014-12-27 03:00:00,5,Sabtu,3
269.2,2014-12-27 04:00:00,5,Sabtu,4
258.6,2014-12-27 05:00:00,5,Sabtu,5
253.39999999999998,2014-12-27 06:00:00,5,Sabtu,6
260.4,2014-12-27 07:00:00,5,Sabtu,7
268.8,2014-12-27 08:00:00,5,Sabtu,8
279.6,2014-12-27 09:00:00,5,Sabtu,9
328.1,2014-12-27 10:00:00,5,Sabtu,10
309.7,2014-12-27 11:00:00,5,Sabtu,11
317.0,2014-12-27 12:00:00,5,Sabtu,12
336.0,2014-12-27 13:00:00,5,Sabtu,13
352.6,2014-12-27 14:00:00,5,Sabtu,14
355.5,2014-12-27 15:00:00,5,Sabtu,15
377.6,2014-12-27 16:00:00,5,Sabtu,16
435.6,2014-12-27 17:00:00,5,Sabtu,17
484.4,2014-12-27 18:00:00,5,Sabtu,18
510.4,2014-12-27 19:00:00,5,Sabtu,19
529.7,2014-12-27 20:00:00,5,Sabtu,20
526.9,2014-12-27 21:00:00,5,Sabtu,21
527.8,2014-12-27 22:00:00,5,Sabtu,22
523.7,2014-12-27 23:00:00,5,Sabtu,23
491.5,2014-12-28 00:00:00,6,Minggu,0
444.2,2014-12-28 01:00:00,6,Minggu,1
419.5,2014-12-28 02:00:00,6,Minggu,2
412.4,2014-12-28 03:00:00,6,Minggu,3
361.70000000000005,2014-12-28 04:00:00,6,Minggu,4
328.4,2014-12-28 05:00:00,6,Minggu,5
300.5,2014-12-28 06:00:00,6,Minggu,6
254.6,2014-12-28 07:00:00,6,Minggu,7
192.7,2014-12-28 08:00:00,6,Minggu,8
165.1,2014-12-28 09:00:00,6,Minggu,9
143.0,2014-12-28 10:00:00,6,Minggu,10
123.0,2014-12-28 11:00:00,6,Minggu,11
119.6,2014-12-28 12:00:00,6,Minggu,12
113.60000000000001,2014-12-28 13:00:00,6,Minggu,13
99.8,2014-12-28 14:00:00,6,Minggu,14
101.9,2014-12-28 15:00:00,6,Minggu,15
105.0,2014-12-28 16:00:00,6,Minggu,16
132.0,2014-12-28 17:00:00,6,Minggu,17
178.8,2014-12-28 18:00:00,6,Minggu,18
235.7,2014-12-28 19:00:00,6,Minggu,19
281.7,2014-12-28 20:00:00,6,Minggu,20
372.2,2014-12-28 21:00:00,6,Minggu,21
380.0,2014-12-28 22:00:00,6,Minggu,22
392.4,2014-12-28 23:00:00,6,Minggu,23
393.1,2014-12-29 00:00:00,0,Senin,0
389.4,2014-12-29 01:00:00,0,Senin,1
372.0,2014-12-29 02:00:00,0,Senin,2
349.1,2014-12-29 03:00:00,0,Senin,3
331.4,2014-12-29 04:00:00,0,Senin,4
315.4,2014-12-29 05:00:00,0,Senin,5
272.9,2014-12-29 06:00:00,0,Senin,6
251.0,2014-12-29 07:00:00,0,Senin,7
250.60000000000002,2014-12-29 08:00:00,0,Senin,8
250.60000000000002,2014-12-29 09:00:00,0,Senin,9
253.6,2014-12-29 10:00:00,0,Senin,10
226.39999999999998,2014-12-29 11:00:00,0,Senin,11
163.3,2014-12-29 12:00:00,0,Senin,12
90.0,2014-12-29 13:00:00,0,Senin,13
65.6,2014-12-29 14:00:00,0,Senin,14
85.19999999999999,2014-12-29 15:00:00,0,Senin,15
100.10000000000001,2014-12-29 16:00:00,0,Senin,16
146.1,2014-12-29 17:00:00,0,Senin,17
192.2,2014-12-29 18:00:00,0,Senin,18
177.9,2014-12-29 19:00:00,0,Senin,19
187.8,2014-12-29 20:00:00,0,Senin,20
193.6,2014-12-29 21:00:00,0,Senin,21
185.4,2014-12-29 22:00:00,0,Senin,22
190.39999999999998,2014-12-29 23:00:00,0,Senin,23
149.9,2014-12-30 00:00:00,1,Selasa,0
110.9,2014-12-30 01:00:00,1,Selasa,1
79.9,2014-12-30 02:00:00,1,Selasa,2
56.699999999999996,2014-12-30 03:00:00,1,Selasa,3
47.6,2014-12-30 04:00:00,1,Selasa,4
35.7,2014-12-30 05:00:00,1,Selasa,5
30.3,2014-12-30 06:00:00,1,Selasa,6
24.5,2014-12-30 07:00:00,1,Selasa,7
27.3,2014-12-30 08:00:00,1,Selasa,8
35.5,2014-12-30 09:00:00,1,Selasa,9
45.7,2014-12-30 10:00:00,1,Selasa,10
51.2,2014-12-30 11:00:00,1,Selasa,11
69.1,2014-12-30 12:00:00,1,Selasa,12
77.2,2014-12-30 13:00:00,1,Selasa,13
84.30000000000001,2014-12-30 14:00:00,1,Selasa,14
75.8,2014-12-30 15:00:00,1,Selasa,15
86.9,2014-12-30 16:00:00,1,Selasa,16
98.7,2014-12-30 17:00:00,1,Selasa,17
117.5,2014-12-30 18:00:00,1,Selasa,18
107.0,2014-12-30 19:00:00,1,Selasa,19
65.8,2014-12-30 20:00:00,1,Selasa,20
59.5,2014-12-30 21:00:00,1,Selasa,21
121.10000000000001,2014-12-30 22:00:00,1,Selasa,22
170.60000000000002,2014-12-30 23:00:00,1,Selasa,23
126.60000000000001,2014-12-31 00:00:00,2,Rabu,0
80.3,2014-12-31 01:00:00,2,Rabu,1
66.8,2014-12-31 02:00:00,2,Rabu,2
51.300000000000004,2014-12-31 03:00:00,2,Rabu,3
35.1,2014-12-31 04:00:00,2,Rabu,4
38.099999999999994,2014-12-31 05:00:00,2,Rabu,5
40.9,2014-12-31 06:00:00,2,Rabu,6
42.4,2014-12-31 07:00:00,2,Rabu,7
30.900000000000002,2014-12-31 08:00:00,2,Rabu,8
40.0,2014-12-31 09:00:00,2,Rabu,9
32.8,2014-12-31 10:00:00,2,Rabu,10
36.4,2014-12-31 11:00:00,2,Rabu,11
48.8,2014-12-31 12:00:00,2,Rabu,12
51.9,2014-12-31 13:00:00,2,Rabu,13
57.400000000000006,2014-12-31 14:00:00,2,Rabu,14
52.6,2014-12-31 15:00:00,2,Rabu,15
48.699999999999996,2014-12-31 16:00:00,2,Rabu,16
45.699999999999996,2014-12-31 17:00:00,2,Rabu,17
49.1,2014-12-31 18:00:00,2,Rabu,18
46.300000000000004,2014-12-31 19:00:00,2,Rabu,19
40.6,2014-12-31 20:00:00,2,Rabu,20
38.6,2014-12-31 21:00:00,2,Rabu,21
32.6,2014-12-31 22:00:00,2,Rabu,22
24.1,2014-12-31 23:00:00,2,Rabu,23
25.599999999999998,2015-01-01 00:00:00,3,Kamis,0
24.2,2015-01-01 01:00:00,3,Kamis,1
26.799999999999997,2015-01-01 02:00:00,3,Kamis,2
23.0,2015-01-01 03:00:00,3,Kamis,3
19.2,2015-01-01 04:00:00,3,Kamis,4
18.0,2015-01-01 05:00:00,3,Kamis,5
18.7,2015-01-01 06:00:00,3,Kamis,6
20.700000000000003,2015-01-01 07:00:00,3,Kamis,7
21.4,2015-01-01 08:00:00,3,Kamis,8
21.5,2015-01-01 09:00:00,3,Kamis,9
32.0,2015-01-01 10:00:00,3,Kamis,10
40.400000000000006,2015-01-01 11:00:00,3,Kamis,11
77.0,2015-01-01 12:00:00,3,Kamis,12
92.7,2015-01-01 13:00:00,3,Kamis,13
101.5,2015-01-01 14:00:00,3,Kamis,14
94.6,2015-01-01 15:00:00,3,Kamis,15
95.4,2015-01-01 16:00:00,3,Kamis,16
114.2,2015-01-01 17:00:00,3,Kamis,17
150.7,2015-01-01 18:00:00,3,Kamis,18
175.3,2015-01-01 19:00:00,3,Kamis,19
186.7,2015-01-01 20:00:00,3,Kamis,20
199.7,2015-01-01 21:00:00,3,Kamis,21
200.3,2015-01-01 22:00:00,3,Kamis,22
209.60000000000002,2015-01-01 23:00:00,3,Kamis,23
204.0,2015-01-02 00:00:00,4,Jumat,0
204.7,2015-01-02 01:00:00,4,Jumat,1
188.6,2015-01-02 02:00:00,4,Jumat,2
173.6,2015-01-02 03:00:00,4,Jumat,3
109.0,2015-01-02 04:00:00,4,Jumat,4
65.5,2015-01-02 05:00:00,4,Jumat,5
36.5,2015-01-02 06:00:00,4,Jumat,6
28.6,2015-01-02 07:00:00,4,Jumat,7
30.3,2015-01-02 08:00:00,4,Jumat,8
32.3,2015-01-02 09:00:00,4,Jumat,9
41.2,2015-01-02 10:00:00,4,Jumat,10
46.5,2015-01-02 11:00:00,4,Jumat,11
37.4,2015-01-02 12:00:00,4,Jumat,12
30.4,2015-01-02 13:00:00,4,Jumat,13
36.6,2015-01-02 14:00:00,4,Jumat,14
53.3,2015-01-02 15:00:00,4,Jumat,15
98.5,2015-01-02 16:00:00,4,Jumat,16
160.2,2015-01-02 17:00:00,4,Jumat,17
193.5,2015-01-02 18:00:00,4,Jumat,18
197.2,2015-01-02 19:00:00,4,Jumat,19
201.39999999999998,2015-01-02 20:00:00,4,Jumat,20
214.9,2015-01-02 21:00:00,4,Jumat,21
231.8,2015-01-02 22:00:00,4,Jumat,22
250.0,2015-01-02 23:00:00,4,Jumat,23
271.5,2015-01-03 00:00:00,5,Sabtu,0
270.1,2015-01-03 01:00:00,5,Sabtu,1
280.7,2015-01-03 02:00:00,5,Sabtu,2
288.7,2015-01-03 03:00:00,5,Sabtu,3
291.7,2015-01-03 04:00:00,5,Sabtu,4
285.7,2015-01-03 05:00:00,5,Sabtu,5
284.2,2015-01-03 06:00:00,5,Sabtu,6
297.4,2015-01-03 07:00:00,5,Sabtu,7
296.9,2015-01-03 08:00:00,5,Sabtu,8
285.3,2015-01-03 09:00:00,5,Sabtu,9
278.9,2015-01-03 10:00:00,5,Sabtu,10
265.5,2015-01-03 11:00:00,5,Sabtu,11
268.2,2015-01-03 12:00:00,5,Sabtu,12
285.7,2015-01-03 13:00:00,5,Sabtu,13
280.7,2015-01-03 14:00:00,5,Sabtu,14
288.1,2015-01-03 15:00:00,5,Sabtu,15
290.4,2015-01-03 16:00:00,5,Sabtu,16
307.8,2015-01-03 17:00:00,5,Sabtu,17
345.3,2015-01-03 18:00:00,5,Sabtu,18
388.79999999999995,2015-01-03 19:00:00,5,Sabtu,19
403.5,2015-01-03 20:00:00,5,Sabtu,20
412.1,2015-01-03 21:00:00,5,Sabtu,21
400.1,2015-01-03 22:00:00,5,Sabtu,22
403.5,2015-01-03 23:00:00,5,Sabtu,23
417.79999999999995,2015-01-04 00:00:00,6,Minggu,0
422.4,2015-01-04 01:00:00,6,Minggu,1
406.2,2015-01-04 02:00:00,6,Minggu,2
385.9,2015-01-04 03:00:00,6,Minggu,3
356.6,2015-01-04 04:00:00,6,Minggu,4
319.0,2015-01-04 05:00:00,6,Minggu,5
263.8,2015-01-04 06:00:00,6,Minggu,6
251.5,2015-01-04 07:00:00,6,Minggu,7
277.8,2015-01-04 08:00:00,6,Minggu,8
284.4,2015-01-04 09:00:00,6,Minggu,9
287.3,2015-01-04 10:00:00,6,Minggu,10
289.4,2015-01-04 11:00:00,6,Minggu,11
238.89999999999998,2015-01-04 12:00:00,6,Minggu,12
225.5,2015-01-04 13:00:00,6,Minggu,13
213.9,2015-01-04 14:00:00,6,Minggu,14
221.0,2015-01-04 15:00:00,6,Minggu,15
255.5,2015-01-04 16:00:00,6,Minggu,16
287.8,2015-01-04 17:00:00,6,Minggu,17
344.1,2015-01-04 18:00:00,6,Minggu,18
444.5,2015-01-04 19:00:00,6,Minggu,19
508.4,2015-01-04 20:00:00,6,Minggu,20
533.3,2015-01-04 21:00:00,6,Minggu,21
523.5,2015-01-04 22:00:00,6,Minggu,22
473.1,2015-01-04 23:00:00,6,Minggu,23
431.4,2015-01-05 00:00:00,0,Senin,0
421.1,2015-01-05 01:00:00,0,Senin,1
381.9,2015-01-05 02:00:00,0,Senin,2
360.79999999999995,2015-01-05 03:00:00,0,Senin,3
356.9,2015-01-05 04:00:00,0,Senin,4
351.6,2015-01-05 05:00:00,0,Senin,5
345.9,2015-01-05 06:00:00,0,Senin,6
345.9,2015-01-05 07:00:00,0,Senin,7
352.0,2015-01-05 08:00:00,0,Senin,8
338.5,2015-01-05 09:00:00,0,Senin,9
350.1,2015-01-05 10:00:00,0,Senin,10
328.1,2015-01-05 11:00:00,0,Senin,11
240.8,2015-01-05 12:00:00,0,Senin,12
166.7,2015-01-05 13:00:00,0,Senin,13
154.2,2015-01-05 14:00:00,0,Senin,14
127.9,2015-01-05 15:00:00,0,Senin,15
132.9,2015-01-05 16:00:00,0,Senin,16
107.7,2015-01-05 17:00:00,0,Senin,17
80.60000000000001,2015-01-05 18:00:00,0,Senin,18
87.8,2015-01-05 19:00:00,0,Senin,19
60.0,2015-01-05 20:00:00,0,Senin,20
30.6,2015-01-05 21:00:00,0,Senin,21
24.9,2015-01-05 22:00:00,0,Senin,22
20.2,2015-01-05 23:00:00,0,Senin,23
29.1,2015-01-06 00:00:00,1,Selasa,0
19.4,2015-01-06 01:00:00,1,Selasa,1
25.6,2015-01-06 02:00:00,1,Selasa,2
19.1,2015-01-06 03:00:00,1,Selasa,3
17.2,2015-01-06 04:00:00,1,Selasa,4
38.4,2015-01-06 05:00:00,1,Selasa,5
16.4,2015-01-06 06:00:00,1,Selasa,6
18.4,2015-01-06 07:00:00,1,Selasa,7
42.0,2015-01-06 08:00:00,1,Selasa,8
45.599999999999994,2015-01-06 09:00:00,1,Selasa,9
46.6,2015-01-06 10:00:00,1,Selasa,10
40.7,2015-01-06 11:00:00,1,Selasa,11
35.099999999999994,2015-01-06 12:00:00,1,Selasa,12
38.9,2015-01-06 13:00:00,1,Selasa,13
49.3,2015-01-06 14:00:00,1,Selasa,14
59.4,2015-01-06 15:00:00,1,Selasa,15
73.8,2015-01-06 16:00:00,1,Selasa,16
89.3,2015-01-06 17:00:00,1,Selasa,17
122.2,2015-01-06 18:00:00,1,Selasa,18
149.4,2015-01-06 19:00:00,1,Selasa,19
182.39999999999998,2015-01-06 20:00:00,1,Selasa,20
209.5,2015-01-06 21:00:00,1,Selasa,21
222.1,2015-01-06 22:00:00,1,Selasa,22
235.0,2015-01-06 23:00:00,1,Selasa,23
236.8,2015-01-07 00:00:00,2,Rabu,0
218.2,2015-01-07 01:00:00,2,Rabu,1
206.2,2015-01-07 02:00:00,2,Rabu,2
182.0,2015-01-07 03:00:00,2,Rabu,3
126.7,2015-01-07 04:00:00,2,Rabu,4
83.2,2015-01-07 05:00:00,2,Rabu,5
63.7,2015-01-07 06:00:00,2,Rabu,6
51.6,2015-01-07 07:00:00,2,Rabu,7
55.0,2015-01-07 08:00:00,2,Rabu,8
72.0,2015-01-07 09:00:00,2,Rabu,9
86.4,2015-01-07 10:00:00,2,Rabu,10
101.9,2015-01-07 11:00:00,2,Rabu,11
98.9,2015-01-07 12:00:00,2,Rabu,12
91.5,2015-01-07 13:00:00,2,Rabu,13
94.5,2015-01-07 14:00:00,2,Rabu,14
99.0,2015-01-07 15:00:00,2,Rabu,15
112.7,2015-01-07 16:00:00,2,Rabu,16
125.6,2015-01-07 17:00:00,2,Rabu,17
152.89999999999998,2015-01-07 18:00:00,2,Rabu,18
162.3,2015-01-07 19:00:00,2,Rabu,19
165.3,2015-01-07 20:00:00,2,Rabu,20
177.2,2015-01-07 21:00:00,2,Rabu,21
199.2,2015-01-07 22:00:00,2,Rabu,22
183.10000000000002,2015-01-07 23:00:00,2,Rabu,23
173.2,2015-01-08 00:00:00,3,Kamis,0
163.5,2015-01-08 01:00:00,3,Kamis,1
165.10000000000002,2015-01-08 02:00:00,3,Kamis,2
175.6,2015-01-08 03:00:00,3,Kamis,3
194.7,2015-01-08 04:00:00,3,Kamis,4
230.89999999999998,2015-01-08 05:00:00,3,Kamis,5
241.6,2015-01-08 06:00:00,3,Kamis,6
237.5,2015-01-08 07:00:00,3,Kamis,7
240.0,2015-01-08 08:00:00,3,Kamis,8
237.0,2015-01-08 09:00:00,3,Kamis,9
213.6,2015-01-08 10:00:00,3,Kamis,10
205.3,2015-01-08 11:00:00,3,Kamis,11
217.4,2015-01-08 12:00:00,3,Kamis,12
233.0,2015-01-08 13:00:00,3,Kamis,13
280.29999999999995,2015-01-08 14:00:00,3,Kamis,14
294.5,2015-01-08 15:00:00,3,Kamis,15
304.0,2015-01-08 16:00:00,3,Kamis,16
341.7,2015-01-08 17:00:00,3,Kamis,17
361.6,2015-01-08 18:00:00,3,Kamis,18
358.79999999999995,2015-01-08 19:00:00,3,Kamis,19
371.0,2015-01-08 20:00:00,3,Kamis,20
431.79999999999995,2015-01-08 21:00:00,3,Kamis,21
465.7,2015-01-08 22:00:00,3,Kamis,22
448.6,2015-01-08 23:00:00,3,Kamis,23
419.0,2015-01-09 00:00:00,4,Jumat,0
382.29999999999995,2015-01-09 01:00:00,4,Jumat,1
314.5,2015-01-09 02:00:00,4,Jumat,2
256.2,2015-01-09 03:00:00,4,Jumat,3
201.7,2015-01-09 04:00:00,4,Jumat,4
107.2,2015-01-09 05:00:00,4,Jumat,5
63.5,2015-01-09 06:00:00,4,Jumat,6
39.5,2015-01-09 07:00:00,4,Jumat,7
41.0,2015-01-09 08:00:00,4,Jumat,8
47.099999999999994,2015-01-09 09:00:00,4,Jumat,9
52.400000000000006,2015-01-09 10:00:00,4,Jumat,10
42.0,2015-01-09 11:00:00,4,Jumat,11
32.2,2015-01-09 12:00:00,4,Jumat,12
27.7,2015-01-09 13:00:00,4,Jumat,13
26.2,2015-01-09 14:00:00,4,Jumat,14
26.0,2015-01-09 15:00:00,4,Jumat,15
28.3,2015-01-09 16:00:00,4,Jumat,16
29.9,2015-01-09 17:00:00,4,Jumat,17
50.900000000000006,2015-01-09 18:00:00,4,Jumat,18
129.0,2015-01-09 19:00:00,4,Jumat,19
190.5,2015-01-09 20:00:00,4,Jumat,20
273.1,2015-01-09 21:00:00,4,Jumat,21
395.0,2015-01-09 22:00:00,4,Jumat,22
427.1,2015-01-09 23:00:00,4,Jumat,23
418.9,2015-01-10 00:00:00,5,Sabtu,0
380.29999999999995,2015-01-10 01:00:00,5,Sabtu,1
366.3,2015-01-10 02:00:00,5,Sabtu,2
383.6,2015-01-10 03:00:00,5,Sabtu,3
368.5,2015-01-10 04:00:00,5,Sabtu,4
319.2,2015-01-10 05:00:00,5,Sabtu,5
284.1,2015-01-10 06:00:00,5,Sabtu,6
268.4,2015-01-10 07:00:00,5,Sabtu,7
278.6,2015-01-10 08:00:00,5,Sabtu,8
296.8,2015-01-10 09:00:00,5,Sabtu,9
309.8,2015-01-10 10:00:00,5,Sabtu,10
307.0,2015-01-10 11:00:00,5,Sabtu,11
276.1,2015-01-10 12:00:00,5,Sabtu,12
244.3,2015-01-10 13:00:00,5,Sabtu,13
213.2,2015-01-10 14:00:00,5,Sabtu,14
158.5,2015-01-10 15:00:00,5,Sabtu,15
149.7,2015-01-10 16:00:00,5,Sabtu,16
163.10000000000002,2015-01-10 17:00:00,5,Sabtu,17
196.7,2015-01-10 18:00:00,5,Sabtu,18
290.4,2015-01-10 19:00:00,5,Sabtu,19
355.6,2015-01-10 20:00:00,5,Sabtu,20
357.0,2015-01-10 21:00:00,5,Sabtu,21
325.2,2015-01-10 22:00:00,5,Sabtu,22
239.5,2015-01-10 23:00:00,5,Sabtu,23
121.0,2015-01-11 00:00:00,6,Minggu,0
60.5,2015-01-11 01:00:00,6,Minggu,1
40.3,2015-01-11 02:00:00,6,Minggu,2
32.3,2015-01-11 03:00:00,6,Minggu,3
20.1,2015-01-11 04:00:00,6,Minggu,4
21.1,2015-01-11 05:00:00,6,Minggu,5
22.0,2015-01-11 06:00:00,6,Minggu,6
26.3,2015-01-11 07:00:00,6,Minggu,7
27.1,2015-01-11 08:00:00,6,Minggu,8
42.1,2015-01-11 09:00:00,6,Minggu,9
38.3,2015-01-11 10:00:00,6,Minggu,10
30.200000000000003,2015-01-11 11:00:00,6,Minggu,11
32.7,2015-01-11 12:00:00,6,Minggu,12
39.2,2015-01-11 13:00:00,6,Minggu,13
